age,overall,pace,shooting,passing,dribbling,defending,physic
24,64,64,39,56,59,64,65
24,64,56,59,68,66,48,58
24,64,44,29,44,54,64,69
24,64,87,57,55,65,35,60
24,64,75,55,58,69,29,58
24,64,74,61,50,63,28,61
23,64,74,58,58,66,39,58
24,64,53,16,30,35,66,61
23,64,73,30,47,50,65,65
22,64,78,60,60,66,38,55
23,64,63,47,57,62,61,67
23,64,62,61,50,62,28,58
24,64,65,34,41,46,63,71
24,64,87,60,55,67,24,56
23,64,56,56,61,65,57,68
22,64,60,34,40,51,63,65
23,64,60,26,42,48,62,71
22,64,69,56,58,67,40,44
22,64,70,46,58,62,60,70
24,64,75,28,56,59,60,68
25,64,69,27,49,44,65,65
23,64,66,45,55,59,60,72
22,64,75,51,57,59,61,69
23,64,70,42,55,62,62,70
25,64,60,25,44,40,63,67
21,64,89,59,60,63,24,56
22,64,54,28,36,37,63,72
23,64,68,39,52,56,62,76
23,64,76,59,59,64,29,53
23,64,52,25,39,40,63,69
23,64,79,56,59,66,31,57
23,64,61,30,40,42,68,61
24,64,78,55,66,69,40,42
24,64,60,58,64,67,56,68
22,64,67,61,61,65,41,57
24,64,73,55,61,67,35,52
23,64,69,65,48,59,31,67
23,64,79,30,56,60,61,69
24,64,72,34,55,58,60,64
25,64,72,47,63,65,57,60
24,64,75,58,61,68,46,59
24,64,71,53,59,61,60,71
24,64,86,61,58,62,25,49
22,64,74,64,47,64,23,58
24,64,72,62,43,63,20,63
24,64,63,39,42,63,66,75
22,64,64,66,45,61,24,53
23,64,66,55,61,66,62,61
24,64,65,46,55,51,63,82
25,64,53,50,65,66,64,63
26,64,67,24,35,40,61,76
24,64,80,35,51,61,60,67
25,64,79,60,58,64,46,65
25,64,66,61,62,68,53,61
25,64,34,33,38,35,62,79
24,64,72,60,62,64,42,57
25,64,69,58,58,60,60,69
25,64,56,31,47,50,61,71
25,64,69,50,60,65,60,60
24,64,47,28,39,35,62,75
23,64,56,26,49,51,62,72
24,64,46,46,54,57,63,69
25,64,86,28,56,61,57,69
25,64,83,48,49,62,55,59
24,64,71,35,55,58,61,67
23,64,74,59,60,65,61,59
24,64,52,64,56,57,32,70
25,64,58,32,47,48,62,68
24,64,77,53,59,67,35,63
21,64,76,57,61,64,51,65
24,64,70,44,60,65,59,74
23,64,68,37,38,37,61,80
24,64,71,49,53,65,62,69
26,64,57,29,37,39,65,71
24,64,73,27,51,62,61,69
24,64,77,65,48,63,25,62
23,64,72,60,58,70,24,52
23,64,75,61,57,64,34,71
21,64,72,61,60,65,24,54
23,64,68,63,50,64,63,58
23,64,73,50,61,64,57,66
23,64,78,56,59,65,38,59
22,64,73,61,53,64,29,58
22,64,80,53,60,66,55,63
25,64,69,40,51,62,61,74
24,64,53,45,63,57,62,70
24,64,74,43,53,58,60,73
22,64,66,27,54,65,62,65
25,64,62,51,62,66,56,63
24,64,89,58,49,63,21,66
25,64,70,35,47,63,62,58
24,64,64,63,52,60,25,58
22,64,85,53,53,69,26,63
24,64,57,50,56,52,64,73
24,64,89,27,54,67,56,65
23,64,67,52,56,67,44,61
24,64,66,44,49,52,62,67
23,64,68,40,59,65,60,63
23,64,66,37,53,60,63,66
26,64,70,36,50,48,63,64
24,64,81,60,43,64,22,67
22,64,75,56,62,66,18,49
23,64,62,38,48,55,63,66
25,64,67,39,57,63,63,68
24,64,68,61,60,62,36,59
25,64,87,60,50,63,22,70
24,64,59,55,70,71,52,54
25,64,37,62,52,60,28,73
23,64,76,56,62,67,53,62
25,64,54,35,50,56,63,68
25,64,64,51,57,62,61,74
25,64,64,59,64,70,48,66
26,64,60,51,53,64,61,70
24,64,57,53,65,64,62,66
24,64,74,47,63,65,57,74
24,64,75,58,62,65,56,70
23,64,91,64,56,66,32,60
23,64,69,56,62,66,58,72
23,64,79,47,56,63,59,65
24,64,86,60,55,67,37,59
25,64,73,38,53,63,61,71
24,64,75,58,54,70,29,48
24,64,63,26,55,59,61,72
24,64,81,53,53,68,58,59
24,64,75,34,58,64,58,68
25,64,60,61,61,65,52,65
24,64,64,52,60,63,61,66
25,64,93,57,53,70,30,69
25,64,75,61,62,70,59,58
24,64,66,64,59,63,48,56
24,64,88,54,56,67,33,52
25,64,75,33,54,61,62,63
24,64,71,40,62,61,59,65
24,64,63,38,42,47,61,75
23,64,65,44,56,59,61,75
25,64,64,64,36,58,23,72
25,64,65,34,49,55,62,69
25,64,79,62,54,74,22,53
25,64,60,55,59,63,65,76
25,64,64,25,44,55,62,68
26,64,73,33,45,55,62,68
24,64,66,37,48,57,63,68
25,64,90,61,44,62,26,67
25,64,81,37,56,59,59,65
24,64,61,41,57,58,59,70
24,64,86,58,53,71,23,45
25,64,70,64,42,59,21,67
25,64,70,44,59,62,60,61
24,64,60,58,63,62,53,71
27,64,71,36,44,50,62,71
26,64,67,41,52,60,61,71
26,64,55,52,61,60,62,66
27,64,56,29,47,54,62,71
25,64,89,59,55,67,33,60
26,64,56,22,45,46,63,71
26,64,70,43,60,59,60,70
25,64,80,59,54,66,29,59
26,64,76,65,65,71,37,66
25,64,77,50,56,62,60,65
25,64,75,39,54,62,62,62
25,64,74,54,62,63,54,68
25,64,64,61,49,61,24,70
27,64,71,37,52,49,62,75
26,64,71,64,61,69,42,55
25,64,63,59,62,62,62,77
26,64,83,60,52,68,51,70
25,64,76,64,57,67,26,55
25,64,76,59,57,66,48,68
25,64,79,48,61,64,51,67
25,64,78,34,49,55,62,72
25,64,91,60,54,73,34,42
27,64,39,44,60,58,62,63
26,64,71,54,64,66,50,55
25,64,77,62,56,68,32,66
25,64,80,62,59,63,30,70
26,64,78,60,52,67,22,57
26,64,71,63,50,57,32,62
24,64,75,48,57,62,60,67
26,64,71,60,59,67,59,80
26,64,64,61,43,60,34,67
26,64,77,39,56,61,59,69
26,64,79,48,60,60,60,66
26,64,59,61,61,66,57,67
26,64,63,33,50,59,65,66
26,64,84,59,60,68,42,59
25,64,66,59,64,65,57,56
26,64,77,33,47,61,61,75
25,64,80,60,57,66,24,58
25,64,71,51,60,60,46,63
26,64,66,60,60,63,60,71
24,64,74,61,58,65,17,65
25,64,76,57,61,70,36,51
25,64,74,60,54,67,40,62
25,64,72,55,62,67,40,49
25,64,75,42,53,62,60,57
26,64,83,31,50,60,60,59
25,64,77,60,62,63,50,56
25,64,79,59,59,66,25,54
25,64,86,60,54,66,38,59
25,64,65,43,59,69,52,52
28,64,63,36,50,56,62,70
27,64,47,31,48,52,62,71
26,64,77,44,56,65,59,54
27,64,59,51,43,50,60,78
25,64,79,62,53,64,41,67
26,64,74,57,61,66,35,36
24,64,73,41,54,59,60,74
26,64,58,44,56,61,60,73
25,64,79,59,62,66,30,60
27,64,69,48,60,62,62,63
24,64,76,60,57,63,58,70
26,64,63,48,59,65,61,66
26,64,66,61,58,62,32,59
26,64,57,46,57,62,65,59
26,64,51,39,55,57,61,78
25,64,70,63,44,57,23,64
26,64,68,61,63,62,62,74
26,64,81,57,58,61,63,63
24,64,67,54,59,67,54,56
25,64,68,55,61,66,52,67
24,64,86,59,52,67,19,56
26,64,50,43,63,62,59,59
26,64,78,58,58,63,59,67
25,64,73,51,57,64,59,71
25,64,67,56,66,64,59,67
26,64,62,60,63,67,42,55
27,64,51,28,33,34,63,78
25,64,79,57,56,64,42,62
27,64,64,41,54,59,61,70
25,64,72,62,46,63,24,55
27,64,46,42,52,53,62,75
26,64,74,43,51,55,63,75
24,64,68,62,59,64,40,69
26,64,80,63,54,66,26,60
26,64,75,63,46,61,17,58
26,64,61,57,60,66,51,66
27,64,76,57,63,70,47,61
27,64,81,61,53,65,40,72
26,64,78,59,52,63,38,61
27,64,58,44,51,58,63,62
28,64,67,37,53,54,63,71
27,64,80,62,39,60,30,62
27,64,71,62,54,61,31,71
27,64,63,35,46,38,63,71
26,64,73,66,60,66,24,46
27,64,70,64,51,61,35,56
27,64,68,62,63,67,56,66
27,64,77,52,55,62,56,71
27,64,75,61,64,68,57,70
26,64,79,62,59,67,40,56
26,64,61,66,47,58,27,65
27,64,69,54,63,67,53,65
27,64,73,39,53,55,62,74
28,64,59,24,40,39,64,66
27,64,64,50,58,63,63,77
27,64,53,60,59,61,62,70
27,64,69,56,56,60,63,69
26,64,84,62,59,65,57,69
29,64,34,22,44,56,62,67
26,64,78,48,59,61,59,66
27,64,64,51,60,61,63,66
27,64,64,60,49,59,28,75
26,64,85,53,58,68,25,58
26,64,62,62,47,58,36,75
26,64,71,44,58,65,60,65
27,64,69,43,42,49,63,72
26,64,91,58,53,67,40,57
27,64,64,35,56,60,60,66
27,64,50,61,50,62,35,69
26,64,73,62,38,63,29,67
27,64,62,61,44,59,26,79
25,64,72,60,61,67,31,59
26,64,48,46,62,58,58,72
26,64,70,66,59,66,35,59
29,64,72,50,54,61,62,71
27,64,76,56,61,67,46,59
25,64,79,54,58,63,49,63
28,64,61,35,49,52,64,58
28,64,57,25,40,47,63,74
27,64,78,59,53,64,36,68
27,64,53,63,63,66,42,56
27,64,69,56,63,63,62,68
26,64,76,64,60,67,33,58
26,64,79,58,58,65,40,62
25,64,63,56,62,67,41,46
27,64,57,61,46,55,58,72
26,64,67,61,61,67,36,61
28,64,63,23,35,36,64,72
26,64,76,58,59,68,40,57
25,64,75,53,61,62,42,59
28,64,64,35,48,46,63,68
28,64,71,42,62,60,61,69
27,64,78,55,61,64,52,66
26,64,66,59,62,62,57,68
27,64,67,61,45,56,26,70
29,64,40,29,37,44,63,72
27,64,69,34,54,60,59,72
27,64,78,38,51,63,63,67
27,64,55,51,63,64,55,63
25,64,78,50,61,67,38,60
26,64,76,43,56,62,59,68
29,64,54,23,37,37,63,72
27,64,63,51,67,67,54,62
27,64,71,53,62,67,43,55
26,64,65,55,61,66,59,67
27,64,67,62,62,65,38,46
27,64,78,23,35,46,60,80
26,64,71,64,58,70,26,40
27,64,79,40,56,66,57,57
26,64,70,60,58,66,29,46
26,64,68,61,57,67,25,58
26,64,78,55,54,65,55,68
27,64,75,59,57,63,29,56
28,64,58,29,50,41,66,63
28,64,46,40,37,34,64,75
27,64,86,51,52,66,57,64
27,64,68,31,55,61,63,66
26,64,77,62,61,64,27,60
36,64,55,56,62,61,60,72
35,64,45,47,53,51,61,64
37,64,30,38,45,35,63,74
37,64,58,58,63,67,45,56
32,64,72,56,61,64,35,59
36,64,49,64,61,59,43,76
34,64,50,53,60,59,61,70
33,64,78,25,58,63,60,73
35,64,45,34,63,58,64,76
36,64,52,62,58,64,34,73
36,64,54,44,47,48,65,65
34,64,45,61,69,61,60,58
32,64,59,35,53,55,63,71
33,64,71,63,62,71,58,50
36,64,61,57,69,65,61,58
34,64,67,59,62,61,39,67
33,64,48,57,64,60,64,76
36,64,53,60,69,67,53,45
32,64,32,34,44,42,63,68
34,64,64,42,52,53,61,79
34,64,45,36,50,50,61,66
33,64,68,63,64,66,31,57
33,64,53,47,59,59,62,69
32,64,78,60,54,64,29,71
33,64,57,62,64,62,56,70
34,64,41,31,53,50,62,75
34,64,58,63,55,56,39,66
33,64,58,64,51,60,36,76
35,64,45,48,59,45,65,57
35,64,63,55,58,62,63,64
37,64,34,44,47,38,60,69
31,64,51,58,67,65,64,71
33,64,37,64,47,52,35,68
32,64,48,65,52,58,30,80
32,64,72,61,64,64,50,70
33,64,79,57,59,68,44,62
32,64,44,27,43,39,63,72
31,64,80,57,59,65,37,57
31,64,53,28,42,43,63,66
33,64,37,41,49,51,64,66
32,64,59,62,66,65,39,60
31,64,36,65,60,62,40,69
33,64,39,61,62,61,60,66
30,64,59,64,65,62,47,64
29,64,61,58,61,64,57,74
31,64,72,56,59,63,60,74
30,64,35,38,53,54,63,78
31,64,59,61,62,60,59,73
31,64,46,57,63,63,58,69
36,64,75,63,61,62,35,64
34,64,58,50,67,59,62,69
32,64,50,35,53,50,62,68
32,64,51,49,61,64,61,71
33,64,57,53,58,58,62,76
32,64,73,64,49,58,27,67
33,64,67,58,66,67,49,65
31,64,31,26,39,29,63,79
33,64,44,65,53,53,34,86
33,64,31,42,56,50,66,70
33,64,35,46,53,41,64,67
28,64,52,61,65,64,54,65
30,64,76,62,51,61,34,72
31,64,59,55,63,62,61,68
35,64,77,39,58,56,61,66
34,64,46,58,62,62,62,66
31,64,64,49,54,54,60,85
33,64,68,66,60,65,42,56
30,64,54,53,59,60,62,69
31,64,74,58,59,64,42,58
28,64,85,58,58,62,29,73
29,64,81,54,58,70,29,49
29,64,55,59,63,63,61,68
30,64,87,59,55,61,35,72
30,64,55,63,61,61,58,79
31,64,67,57,59,61,58,75
30,64,67,47,53,59,60,73
30,64,60,30,43,47,62,70
28,64,65,39,50,52,65,68
32,64,84,61,58,61,47,64
31,64,70,50,58,61,59,74
32,64,71,48,61,61,61,68
30,64,76,55,58,60,60,72
33,64,77,62,49,65,34,69
34,64,60,63,64,69,54,47
29,64,75,54,58,65,55,63
30,64,57,61,59,63,56,75
27,64,69,40,55,60,61,73
34,64,40,46,46,58,63,65
33,64,74,58,55,58,28,69
32,64,41,45,49,52,59,81
33,64,66,53,58,59,62,71
31,64,61,17,55,59,63,73
32,64,60,65,44,60,30,64
34,64,67,52,61,68,62,67
31,64,72,62,56,70,30,64
31,64,70,59,61,65,40,60
31,64,77,61,54,71,26,58
28,64,81,44,56,61,58,67
30,64,78,42,55,63,60,73
32,64,67,59,61,63,56,77
30,64,67,48,61,61,61,72
28,64,69,51,54,58,60,68
29,64,71,60,61,66,59,84
28,64,69,60,51,60,31,68
29,64,67,59,62,67,59,71
29,64,84,60,55,64,34,67
33,64,72,51,63,55,60,64
30,64,53,35,57,59,62,67
27,64,69,37,54,60,64,67
27,64,78,60,50,64,33,72
28,64,73,60,55,58,27,78
28,64,63,61,64,68,55,69
28,64,89,61,54,64,28,64
31,64,73,61,61,62,53,71
28,64,59,51,64,65,57,68
28,64,61,27,49,46,63,70
31,64,51,38,42,40,62,74
31,64,68,44,53,61,63,75
30,64,69,63,62,65,42,62
27,64,78,49,63,65,57,65
36,64,62,52,60,64,62,57
28,64,74,58,60,66,62,75
32,64,66,31,54,59,62,69
27,64,72,62,62,68,53,63
27,64,68,60,58,67,45,63
30,64,55,48,58,50,63,72
32,64,52,61,66,65,57,60
31,64,30,65,50,53,27,78
31,64,36,35,49,42,65,70
30,64,53,28,50,49,62,76
28,64,58,65,49,59,27,72
28,64,69,58,61,66,46,59
30,64,71,64,52,65,23,68
28,64,73,49,57,62,60,67
28,64,64,63,58,65,37,61
28,64,75,37,57,64,59,68
30,64,55,34,43,36,60,76
31,64,75,62,61,64,27,59
28,64,87,52,61,67,43,64
28,64,70,60,53,66,31,66
30,64,66,48,60,61,60,66
33,64,49,36,50,47,63,62
28,64,86,59,56,66,35,59
28,64,77,61,50,63,35,66
27,64,68,61,47,60,31,78
29,64,51,39,38,42,64,71
28,64,69,62,43,55,33,76
28,64,66,59,63,65,61,69
30,64,68,63,50,61,27,65
28,64,72,60,63,65,48,54
30,64,67,49,61,62,58,68
30,64,68,63,58,67,32,65
27,64,58,62,67,68,50,56
29,64,72,52,60,62,60,69
27,64,77,61,49,63,27,69
30,64,50,64,47,58,20,71
31,64,75,55,60,64,57,72
28,64,75,59,59,69,31,70
28,64,51,42,55,57,62,69
32,64,32,29,43,33,63,74
28,64,75,63,57,66,32,49
27,64,73,64,50,63,30,59
30,64,44,56,63,61,61,69
28,64,78,51,60,66,60,64
32,64,71,58,60,65,31,59
28,64,78,59,57,66,39,67
32,64,39,62,44,52,34,80
28,64,74,63,52,60,35,65
29,64,76,59,58,63,36,58
28,64,74,62,59,67,29,54
28,64,82,55,60,67,38,52
31,64,72,53,59,58,57,75
28,64,50,63,56,63,34,65
27,64,79,61,56,67,28,57
31,64,76,33,53,49,61,57
28,64,70,50,57,64,61,71
29,64,69,38,51,58,63,72
28,64,47,66,43,55,28,72
33,64,66,64,51,62,38,67
28,64,70,59,62,63,54,62
27,64,75,64,55,65,34,60
28,64,78,62,46,67,23,44
31,64,82,29,58,65,59,64
32,64,64,30,40,46,62,75
29,64,69,59,60,67,60,62
28,64,69,46,59,55,59,77
30,64,85,56,58,63,56,65
29,64,63,43,55,60,61,74
29,64,83,60,57,72,31,44
28,64,73,50,55,59,60,55
27,64,38,54,52,54,63,75
27,64,79,57,59,66,59,72
28,64,82,63,56,67,19,60
33,64,58,58,62,67,22,63
31,64,77,61,58,69,25,61
28,64,58,45,55,61,61,72
30,64,41,30,41,46,62,76
28,64,77,51,58,63,58,72
28,64,75,59,60,69,60,74
28,64,71,41,55,59,61,75
29,64,75,27,53,63,61,59
27,64,67,64,44,58,29,80
31,64,52,65,61,67,44,66
33,64,57,36,49,51,65,71
30,64,61,37,57,56,60,74
29,64,73,59,62,65,58,73
31,64,51,26,41,37,61,77
27,64,70,63,58,68,39,70
27,64,78,60,52,68,24,60
30,64,79,54,62,67,36,59
34,64,69,65,51,60,24,61
31,64,43,35,62,60,58,79
27,64,58,64,48,56,33,72
33,64,67,63,58,69,27,48
28,64,63,43,59,64,63,59
27,64,71,53,57,68,34,58
26,64,67,62,60,58,33,76
28,64,81,61,52,66,31,73
28,64,67,66,44,62,26,60
29,64,69,61,63,65,66,61
31,64,75,63,56,65,31,64
30,64,55,28,37,41,63,73
28,64,54,67,65,67,38,65
28,64,70,31,58,53,63,71
30,64,70,68,66,68,57,69
29,64,60,55,63,66,51,60
28,64,73,56,57,66,60,74
31,64,50,62,66,64,53,58
33,64,46,51,52,56,61,85
29,64,72,62,69,71,46,63
29,64,64,34,53,63,61,68
27,64,76,57,58,67,41,48
27,64,75,56,57,65,29,59
28,64,50,67,49,61,24,67
31,64,64,51,55,61,61,71
27,64,74,36,57,66,62,56
29,64,61,36,60,65,63,71
30,64,87,61,55,65,55,68
30,64,54,60,63,62,55,65
29,64,42,27,42,40,63,73
35,64,48,45,55,41,68,58
31,64,55,58,64,59,36,52
31,64,52,64,44,57,27,75
31,64,65,35,46,37,66,61
35,64,44,32,44,31,67,68
35,64,63,35,55,49,66,55
31,64,42,33,35,36,68,65
27,64,77,63,63,76,29,44
31,64,59,68,53,67,27,55
28,64,77,29,50,58,60,52
27,64,84,58,56,64,32,64
29,64,74,61,52,67,22,43
30,64,56,50,61,60,63,62
33,64,54,45,49,55,63,66
33,64,41,24,39,40,65,65
31,64,38,39,41,44,63,70
31,64,79,53,57,67,38,53
28,64,59,66,47,60,29,62
26,64,71,60,60,67,49,62
31,64,42,35,50,50,61,72
27,64,64,68,61,66,31,55
31,64,65,52,64,61,47,53
31,64,74,55,57,68,33,49
31,64,81,58,61,64,55,61
28,64,62,43,50,53,62,73
30,64,68,50,61,60,60,67
29,64,44,48,60,63,58,67
35,64,56,31,53,40,70,60
35,64,68,59,50,65,37,63
29,64,71,63,61,62,61,67
31,64,71,58,57,63,47,67
33,64,63,64,45,60,25,65
30,64,72,53,53,58,62,68
27,64,64,59,52,54,37,73
30,64,62,30,57,60,59,70
27,64,91,58,56,61,36,68
29,64,58,25,42,38,65,67
28,64,72,42,51,54,58,75
29,64,56,27,36,42,64,71
29,64,72,27,50,57,64,66
28,64,69,52,65,65,37,52
32,64,45,24,44,38,64,66
30,64,77,37,49,54,62,66
28,64,74,57,59,65,45,59
29,64,69,44,59,66,60,60
28,64,73,27,46,56,64,64
27,64,69,44,55,69,61,62
28,64,60,37,56,52,58,65
29,64,65,58,64,63,39,58
28,64,65,55,63,65,47,60
30,64,72,41,49,58,62,67
30,64,57,26,42,46,65,61
29,64,65,31,45,56,65,58
31,64,62,30,47,59,64,65
27,64,76,46,60,65,62,53
30,64,60,26,49,61,64,56
35,64,69,27,52,56,61,67
27,64,62,55,62,62,52,56
28,64,76,26,53,56,61,65
30,64,75,63,46,63,19,63
29,64,75,29,53,60,62,69
31,64,72,59,61,66,27,54
29,64,71,50,62,55,58,60
31,64,60,64,59,66,34,53
31,64,39,23,39,38,62,76
29,64,63,46,63,59,57,67
29,64,69,64,38,64,19,51
31,64,73,62,61,64,59,68
16,63,73,55,63,70,50,48
17,63,65,54,59,64,46,63
16,63,52,63,50,66,26,52
18,63,66,58,62,65,61,53
18,63,75,64,38,58,21,62
18,63,63,55,59,63,51,53
19,63,78,57,53,68,25,48
18,63,71,55,63,62,59,61
18,63,63,54,61,58,61,60
18,63,69,44,53,59,60,65
19,63,54,51,65,67,16,33
17,63,69,47,59,62,61,62
18,63,74,64,42,62,19,50
18,63,58,30,39,38,63,65
17,63,73,31,47,56,59,75
18,63,75,61,49,69,19,51
18,63,62,30,38,47,64,64
18,63,61,32,43,42,65,61
18,63,76,54,53,71,31,64
18,63,75,61,50,73,29,42
17,63,75,50,62,66,45,40
18,63,70,61,53,68,21,54
18,63,68,39,52,64,62,52
18,63,72,56,58,64,24,45
18,63,66,56,64,65,54,62
19,63,64,45,61,61,62,58
18,63,73,46,62,64,58,70
19,63,66,60,57,64,39,53
20,63,72,61,58,65,33,51
20,63,83,46,54,62,59,66
20,63,58,45,64,66,59,52
20,63,61,44,58,57,61,62
20,63,67,59,59,64,47,52
18,63,61,33,43,44,63,66
19,63,92,52,55,62,32,55
19,63,55,52,61,63,60,60
19,63,69,29,38,40,61,72
19,63,80,48,52,64,56,71
19,63,51,25,38,47,64,58
18,63,67,41,57,62,60,54
19,63,66,50,62,67,58,62
20,63,72,57,63,67,49,62
19,63,62,44,64,68,41,49
17,63,63,61,61,69,51,57
20,63,71,58,61,68,49,63
20,63,77,59,45,63,24,58
20,63,76,47,53,63,58,60
18,63,68,56,57,68,59,57
17,63,74,59,58,66,26,56
19,63,68,30,38,45,62,75
18,63,76,59,52,62,33,61
19,63,71,51,56,68,59,60
19,63,67,54,59,64,59,61
19,63,86,47,54,63,59,65
21,63,56,27,45,50,63,67
19,63,82,53,56,66,37,56
19,63,67,57,60,67,53,57
21,63,50,31,40,39,63,71
19,63,66,45,60,69,48,58
21,63,71,60,56,69,29,46
20,63,64,42,56,58,61,70
20,63,58,29,40,45,62,64
18,63,79,61,49,62,23,50
20,63,81,55,60,64,58,57
20,63,58,31,49,45,63,64
20,63,60,49,59,59,60,72
20,63,74,54,56,63,24,51
19,63,64,50,64,68,49,41
17,63,66,54,62,62,48,60
19,63,76,31,50,59,59,57
19,63,54,33,35,35,63,72
19,63,78,44,50,64,58,64
19,63,73,33,52,53,63,58
19,63,74,58,55,68,30,52
19,63,79,58,61,66,29,51
19,63,57,43,63,60,60,54
19,63,67,62,60,69,31,44
21,63,69,45,58,64,62,66
21,63,78,49,57,65,57,62
19,63,83,56,54,66,26,60
19,63,72,44,56,64,60,62
21,63,67,61,44,60,21,55
21,63,60,31,41,49,62,69
19,63,54,33,48,52,61,67
19,63,62,55,57,56,60,69
21,63,74,60,49,61,21,65
20,63,70,56,59,65,58,64
19,63,64,34,57,56,63,57
18,63,73,52,61,70,39,45
19,63,59,64,48,64,25,43
19,63,65,31,56,59,63,58
20,63,64,32,48,64,64,60
20,63,65,58,63,63,38,45
19,63,68,50,59,65,57,59
19,63,74,53,56,64,59,63
18,63,72,44,58,69,54,58
17,63,66,63,50,61,21,55
19,63,73,58,58,59,40,74
20,63,68,54,63,67,51,52
20,63,61,39,44,46,61,63
20,63,64,48,62,68,52,49
20,63,63,27,49,58,62,67
20,63,71,49,55,66,61,54
20,63,70,60,62,67,43,46
20,63,67,44,54,63,61,66
19,63,77,52,62,68,27,56
20,63,69,62,59,65,44,65
20,63,70,54,61,67,44,56
21,63,76,39,51,61,64,65
20,63,78,53,55,67,31,51
20,63,71,50,61,65,48,66
20,63,77,48,62,70,24,42
20,63,70,35,45,48,61,67
20,63,75,55,58,66,24,48
20,63,65,52,63,65,34,54
21,63,80,47,55,65,54,63
19,63,66,35,59,65,62,67
19,63,69,29,48,54,62,62
20,63,74,58,63,66,44,66
21,63,78,59,63,67,42,63
19,63,61,45,58,58,61,68
18,63,65,45,60,63,62,61
20,63,77,58,54,67,27,54
20,63,54,27,41,40,59,73
19,63,73,26,47,41,62,70
18,63,77,31,50,63,61,65
21,63,80,60,56,65,25,51
18,63,75,52,62,68,38,46
19,63,69,48,56,63,64,70
22,63,68,60,59,63,57,64
21,63,69,37,58,62,60,66
21,63,67,60,62,64,52,56
21,63,73,60,60,67,59,57
21,63,47,21,45,53,59,68
21,63,61,29,45,47,63,64
21,63,71,52,60,62,61,62
19,63,79,36,54,63,58,67
20,63,76,65,41,62,23,49
20,63,64,43,62,55,62,68
19,63,69,52,62,67,43,46
20,63,68,60,47,57,20,66
20,63,63,28,43,49,62,69
19,63,56,26,42,49,63,65
21,63,72,58,59,67,32,48
21,63,66,62,47,61,29,59
20,63,62,53,60,64,62,72
21,63,72,43,51,53,63,62
20,63,71,60,40,63,29,68
20,63,73,56,64,65,46,56
21,63,75,35,50,60,61,61
20,63,77,38,51,59,60,61
20,63,78,62,46,63,19,53
19,63,82,57,51,61,21,64
21,63,72,55,54,66,27,54
20,63,71,61,51,64,23,54
19,63,75,52,51,58,60,65
19,63,81,60,57,70,37,50
19,63,58,53,52,55,65,67
20,63,75,55,57,65,34,56
21,63,81,51,58,65,25,53
21,63,74,57,61,65,34,48
20,63,71,45,61,63,57,61
22,63,58,57,64,65,38,60
22,63,69,45,60,68,60,53
21,63,74,26,49,58,61,70
21,63,80,57,57,65,37,54
22,63,73,57,62,65,35,40
22,63,64,38,52,52,64,69
20,63,59,34,54,46,63,62
21,63,60,29,48,52,62,66
20,63,66,51,60,64,34,58
20,63,57,42,54,64,61,69
21,63,79,44,58,65,59,62
21,63,77,56,60,61,55,72
20,63,67,65,40,54,32,63
21,63,67,36,55,65,60,67
21,63,59,54,64,64,49,58
19,63,63,48,63,67,52,60
21,63,80,45,56,59,60,64
19,63,72,33,53,56,60,73
20,63,53,29,46,44,65,59
19,63,58,53,57,66,53,65
20,63,77,52,59,70,26,47
21,63,69,62,58,67,34,40
19,63,64,41,55,57,62,62
20,63,69,65,47,60,23,58
20,63,77,58,56,62,26,61
20,63,66,49,54,59,60,68
21,63,66,60,46,56,33,70
19,63,58,44,56,59,59,70
18,63,74,43,48,61,60,58
19,63,41,28,39,38,63,61
19,63,63,43,56,61,58,71
22,63,72,62,46,56,35,69
22,63,55,62,47,58,26,68
22,63,82,64,43,59,24,60
21,63,85,53,55,68,28,47
22,63,68,55,60,64,47,75
23,63,59,65,57,63,57,67
22,63,60,33,54,53,64,72
22,63,61,28,43,50,61,71
22,63,66,52,65,61,57,68
22,63,66,51,62,60,59,69
22,63,72,58,55,69,38,63
20,63,62,62,50,64,23,54
21,63,65,49,59,63,62,71
21,63,57,51,61,59,62,51
21,63,88,52,52,67,30,55
21,63,76,55,55,66,42,66
21,63,74,54,65,67,47,48
21,63,76,56,56,63,33,64
20,63,73,52,60,66,52,54
22,63,61,50,58,60,53,68
19,63,58,29,36,41,64,62
21,63,84,60,55,67,31,56
20,63,68,40,48,64,61,60
20,63,72,31,60,63,59,65
20,63,67,31,41,45,62,67
20,63,67,60,58,65,39,54
22,63,77,56,57,67,38,47
21,63,71,46,57,64,44,54
20,63,54,33,50,41,68,67
19,63,69,55,61,62,59,67
20,63,76,61,61,65,24,50
21,63,61,66,43,55,24,64
21,63,73,53,54,67,44,64
20,63,55,41,51,51,62,59
20,63,68,65,59,65,28,49
21,63,51,63,46,57,21,60
22,63,79,55,59,60,57,67
21,63,70,35,44,61,62,52
19,63,76,62,48,60,22,49
19,63,81,45,62,65,20,36
23,63,61,35,46,52,61,70
22,63,69,53,61,66,48,46
22,63,78,49,63,64,26,52
22,63,55,46,51,50,60,71
23,63,71,30,45,50,60,71
22,63,61,37,58,56,60,70
23,63,82,60,49,65,23,61
21,63,77,53,61,70,38,50
23,63,38,21,40,44,63,66
22,63,75,58,58,64,37,55
23,63,66,32,49,51,60,69
22,63,69,63,46,60,29,58
23,63,41,29,33,40,64,65
21,63,63,51,57,65,52,69
